yr,blk,ai01,i_i1,i_i3,i_i4,i_i5,i_i6,i_i7
"23","I","144014",3,"4151302",27,1.11,2045513,1842804.50
"23","I","144014",4,"4141305",27,1.94,992514,511605.15
"23","I","144014",5,"4141302",27,1.11,545468,491412.61
"23","I","144014",7,"9994000",0,0.00,13636750,0.00
"23","I","144016",1,"4849004",15,6742.50,118400,17.56
"23","I","144016",7,"9994000",0,0.00,118400,0.00
"23","I","144018",1,"4815099",15,44476847.90,5734400000,128.93
"23","I","144018",7,"9994000",0,0.00,5734400000,0.00
"23","I","144019",3,"4815015",15,189.53,57418404,302952.63
"23","I","144019",1,"3529099",9,18543.00,50388514,2717.39
"23","I","144019",2,"4731401",15,15482.00,88570338,5720.86
"23","I","144019",4,"4714099",15,207899.00,11136036,53.56
"23","I","144019",5,"3529048",9,217.00,3762876,17340.44
"23","I","144019",6,"9922100",0,0.00,157987459,0.00
"23","I","144019",7,"9994000",0,0.00,369263627,0.00
"23","I","144020",1,"4815015",15,20.01,6060716,302952.63
"23","I","144020",2,"4781400",15,1.30,2323307,1786868.13
"23","I","144020",3,"4491800",15,6644.75,3763055,566.32
"23","I","144020",4,"4611100",15,23.71,1103618,46553.65
"23","I","144020",5,"4815012",15,1.90,509819,267834.38
"23","I","144020",6,"9922100",0,0.00,17442885,0.00
"23","I","144020",7,"9994000",0,0.00,31203400,0.00
"23","I","144021",9,"4612199",15,51460.18,22217934,431.75
"23","I","144021",10,"4731499",15,6972.72,19321765,2771.05
"23","I","144021",11,"4621300",15,4565.43,17552793,3844.72
"23","I","144021",4,"4523000",15,12270.71,73235170,5968.29
"23","I","144021",5,"4815099",15,325119.55,41917663,128.93
"23","I","144021",8,"4722300",15,747.00,40838898,54670.55
"23","I","144021",12,"4522199",15,247.00,27811901,112598.79
"23","I","144021",1,"4811000",15,3921.00,1355245799,345637.80
"23","I","144021",2,"4815015",15,813.00,254908053,313540.04
"23","I","144021",3,"4714004",15,316.00,79612145,251937.17
"23","I","144021",6,"9922100",0,0.00,183816395,0.00
"23","I","144021",7,"9994000",0,0.00,2116478516,0.00
"23","I","144022",1,"4815015",15,19.00,5756100,302952.63
"23","I","144022",2,"4811000",15,16.00,6496845,406052.81
"23","I","144022",3,"4824100",15,44.00,10075497,228988.57
"23","I","144022",4,"4111516",27,1.30,19143026,14725404.62
"23","I","144022",6,"9922100",0,0.00,7243024,0.00
"23","I","144022",7,"9994000",0,0.00,48714492,0.00
"23","I","144024",2,"3411030",27,3008.99,1538015,511.14
"23","I","144024",3,"3425010",9,5176.61,6559959,1267.23
"23","I","144024",6,"9922100",0,0.00,3894976,0.00
"23","I","144024",1,"2661008",14,157376.00,57059247,362.57
"23","I","144024",7,"9994000",0,0.00,69052197,0.00
"23","I","144029",1,"4622000",15,3811491.99,1174625600,308.18
"23","I","144029",6,"9922100",0,0.00,52137400,0.00
"23","I","144029",7,"9994000",0,0.00,1226763000,0.00
"23","I","144030",9,"4613200",15,297557.02,174076810,585.02
"23","I","144030",10,"4693999",15,150819.59,166605872,1104.67
"23","I","144030",11,"4711099",15,12346987.56,111122888,9.00
"23","I","144030",1,"4621300",15,337255.96,1296654728,3844.72
"23","I","144030",2,"4613100",15,460533.40,617114757,1340.00
"23","I","144030",3,"4713099",15,1742848.58,469802263,269.56
"23","I","144030",4,"4825200",15,76968.86,298956295,3884.12
"23","I","144030",5,"4824999",15,6123.75,282852595,46189.46
"23","I","144030",8,"3870209",27,1595.22,257929268,161688.84
"23","I","144030",6,"9922100",0,0.00,386317051,0.00
"23","I","144030",7,"9994000",0,0.00,4061432527,0.00
"23","I","144031",1,"4622000",15,1660.25,1143940,689.02
"23","I","144031",7,"9994000",0,0.00,1143940,0.00
"23","I","144035",1,"4693903",15,2658.42,305771,115.02
"23","I","144035",2,"3543005",9,1472.63,697820,473.86
"23","I","144035",3,"4151399",27,0.79,526404,669471.53
"23","I","144035",4,"4160105",9,147.00,2258005,15360.58
"23","I","144035",7,"9994000",0,0.00,3788000,0.00
"23","I","144042",1,"4123301",27,14.76,2222499,150528.45
"23","I","144042",6,"9922100",0,0.00,461000,0.00
"23","I","144042",7,"9994000",0,0.00,2683499,0.00
"23","I","144044",1,"4641006",22,23985.00,3918813230,163386.00
"23","I","144044",7,"9994000",0,0.00,3918813230,0.00
"23","I","144050",3,"4331099",15,318739.59,293804592,921.77
"23","I","144050",4,"2792299",27,964.17,223149818,231443.30
"23","I","144050",5,"4612199",15,63060.33,27226298,431.75
"23","I","144050",1,"3870209",27,2319.27,481364054,207549.81
"23","I","144050",2,"4332019",15,428046.00,115572618,270.00
"23","I","144050",6,"9922100",0,0.00,119089555,0.00
"23","I","144050",7,"9994000",0,0.00,1260206935,0.00
"23","I","144053",1,"4123201",27,100.00,39141843,391418.43
"23","I","144053",2,"3511069",12,337886.00,111868431,331.08
"23","I","144053",6,"9922100",0,0.00,9074820,0.00
"23","I","144053",7,"9994000",0,0.00,160085094,0.00
"23","I","144057",1,"4621299",15,2942.53,1088323,369.86
"23","I","144057",7,"9994000",0,0.00,1088323,0.00
"23","I","144065",3,"4613200",15,5763.00,3371472,585.02
"23","I","144065",1,"4151399",27,5.00,3276075,655215.00
"23","I","144065",2,"4693299",15,1741179.00,3290828,1.89
"23","I","144065",4,"4694004",15,48537.00,891625,18.37
"23","I","144065",7,"9994000",0,0.00,10830000,0.00
"23","I","144067",1,"4151201",27,35.00,38341591,1095474.03
"23","I","144067",2,"1513003",27,19.00,5605538,295028.32
"23","I","144067",3,"3622003",9,64686.00,39778138,614.94
"23","I","144067",4,"4122401",27,151.00,37802342,250346.64
"23","I","144067",7,"9994000",0,0.00,121527609,0.00
"23","I","144068",1,"4123199",27,203.06,17431000,85841.62
"23","I","144068",7,"9994000",0,0.00,17431000,0.00
"23","I","144074",1,"4715002",15,1404466.29,49156320,35.00
"23","I","144074",2,"4711099",15,3686724.00,33180516,9.00
"23","I","144074",4,"4641001",27,2123.13,266263405,125410.65
"23","I","144074",5,"4294206",9,24452.09,22120339,904.64
"23","I","144074",3,"4153401",27,150.00,38915420,259436.13
"23","I","144074",7,"9994000",0,0.00,409636000,0.00
"23","I","144079",4,"3892399",22,163.06,12598309,77259.85
"23","I","144079",1,"3870204",15,406021.00,58938358,145.16
"23","I","144079",2,"4518000",15,21364.00,25596013,1198.09
"23","I","144079",3,"4393105",15,584.00,23056430,39480.19
"23","I","144079",6,"9922100",0,0.00,12609657,0.00
"23","I","144079",7,"9994000",0,0.00,132798767,0.00
"23","I","144096",1,"3712101",9,24883.00,1310016,52.65
"23","I","144096",6,"9922100",0,0.00,973108,0.00
"23","I","144096",7,"9994000",0,0.00,2283124,0.00
"23","I","144097",2,"3719700",15,17304.89,1309634,75.68
"23","I","144097",4,"4613200",15,53431.16,31258297,585.02
"23","I","144097",5,"4631099",15,2425992.01,47379624,19.53
"23","I","144097",9,"4693903",15,1755200.84,201883201,115.02
"23","I","144097",1,"3474099",9,19834.28,3900634,196.66
"23","I","144097",3,"4151504",27,5.29,3320907,627770.70
"23","I","144097",8,"4632099",15,10406.00,7697744,739.74
"23","I","144097",10,"4694099",15,758.00,202640,267.34
"23","I","144097",6,"9922100",0,0.00,4717670,0.00
"23","I","144097",7,"9994000",0,0.00,301670351,0.00
"23","I","144100",1,"4621100",15,8218.38,3380961,411.39
"23","I","144100",7,"9994000",0,0.00,3380961,0.00
"23","I","144107",1,"4151399",27,82.00,51248000,624975.61
"23","I","144107",2,"4153499",27,96.00,30995670,322871.56
"23","I","144107",3,"3633099",9,130530.00,27758648,212.66
"23","I","144107",6,"9922100",0,0.00,11943612,0.00
"23","I","144107",7,"9994000",0,0.00,121945930,0.00
"23","I","144109",6,"9922100",0,0.00,270597,0.00
"23","I","144109",7,"9994000",0,0.00,270597,0.00
"23","I","144110",1,"4696000",15,8921.42,13571530,1521.23
"23","I","144110",7,"9994000",0,0.00,13571530,0.00
"23","I","144113",9,"4824400",15,59030.57,124746348,2113.25
"23","I","144113",1,"4621299",15,910655.76,336815139,369.86
"23","I","144113",2,"4711099",15,4158211.56,37423904,9.00
"23","I","144113",3,"4731103",15,3124065.73,162170252,51.91
"23","I","144113",5,"1201000",27,1528.67,87322443,57123.00
"23","I","144113",8,"3214917",27,288.00,112271713,389832.34
"23","I","144113",10,"4153503",27,145.00,62373174,430159.82
"23","I","144113",11,"4831199",15,167910.00,199594156,1188.70
"23","I","144113",4,"4621300",15,53845.00,62373174,1158.38
"23","I","144113",6,"9922100",0,0.00,62373174,0.00
"23","I","144113",7,"9994000",0,0.00,1247463477,0.00
"23","I","144118",1,"4123201",27,2305.00,284578113,123461.22
"23","I","144118",7,"9994000",0,0.00,284578113,0.00
"23","I","144125",3,"4695002",15,183941.27,54950614,298.74
"23","I","144125",4,"3424037",27,64.00,50219211,784675.17
"23","I","144125",1,"3422011",9,679041.00,146328275,215.49
"23","I","144125",2,"3411003",27,319.00,89787468,281465.42
"23","I","144125",5,"3423111",9,132015.00,7296563,55.27
"23","I","144125",6,"9922100",0,0.00,99237554,0.00
"23","I","144125",7,"9994000",0,0.00,447819685,0.00
"23","I","144139",1,"4152301",27,258.93,282105235,1089503.86
"23","I","144139",2,"4121104",27,230.44,134627672,584220.07
"23","I","144139",3,"4643099",15,843189.00,275201753,326.38
"23","I","144139",7,"9994000",0,0.00,691934660,0.00
"23","I","144151",8,"2642000",9,39726.84,10120015,254.74
"23","I","144151",10,"3692099",14,33202.26,4594529,138.38
"23","I","144151",9,"3513099",9,9918.00,7110486,716.93
"23","I","144151",11,"3553099",9,1803.00,614555,340.85
"23","I","144151",1,"4831199",15,212872.00,89960801,422.61
"23","I","144151",2,"3474007",9,306000.00,66948976,218.79
"23","I","144151",3,"4123104",27,228.51,50031377,218946.12
"23","I","144151",4,"3712199",20,416550.00,30488954,73.19
"23","I","144151",5,"3471005",27,199.50,23734369,118969.27
"23","I","144151",6,"9922100",0,0.00,5360587,0.00
"23","I","144151",7,"9994000",0,0.00,288964649,0.00
"23","I","144153",1,"4141304",27,169.85,139962375,824035.18
"23","I","144153",6,"9922100",0,0.00,8973000,0.00
"23","I","144153",7,"9994000",0,0.00,148935375,0.00
"23","I","144156",1,"3473099",9,321000.00,56312779,175.43
"23","I","144156",2,"4636000",15,205.00,503747,2457.30
"23","I","144156",6,"9922100",0,0.00,39886824,0.00
"23","I","144156",7,"9994000",0,0.00,96703350,0.00
"23","I","144157",1,"4143103",27,60.00,12677169,211286.15
"23","I","144157",2,"3474010",9,10790.00,5373433,498.00
"23","I","144157",3,"3214915",27,29.41,11092523,377168.41
"23","I","144157",6,"9922100",0,0.00,2549799,0.00
"23","I","144157",7,"9994000",0,0.00,31692924,0.00
"23","I","144158",1,"4141303",27,3455.00,268841457,77812.29
"23","I","144158",2,"3473099",9,2031984.00,386869414,190.39
"23","I","144158",7,"9994000",0,0.00,655710871,0.00
"23","I","144159",1,"3471099",27,723.60,107853582,149051.38
"23","I","144159",2,"4694004",15,289719.00,21455804,74.06
"23","I","144159",3,"3631099",27,144.30,12845527,89019.59
"23","I","144159",4,"4636000",15,21926.00,10069289,459.24
"23","I","144159",5,"4621500",15,588040.00,9517910,16.19
"23","I","144159",7,"9994000",0,0.00,161742112,0.00
"23","I","144160",1,"4632003",15,16841176.47,572600000,34.00
"23","I","144160",7,"9994000",0,0.00,572600000,0.00
"23","I","144161",1,"3712105",9,35869.15,5001236,139.43
"23","I","144161",2,"2643001",9,11608.87,1938681,167.00
"23","I","144161",3,"4694004",15,105618.33,7558048,71.56
"23","I","144161",4,"4151399",27,304.27,242981429,798571.76
"23","I","144161",6,"9922100",0,0.00,23488956,0.00
"23","I","144161",7,"9994000",0,0.00,280968350,0.00
"23","I","144163",3,"3471008",27,2418.66,266409240,110147.65
"23","I","144163",1,"4151401",27,57.00,64946612,1139414.25
"23","I","144163",2,"4141307",27,109.00,113714048,1043248.15
"23","I","144163",4,"4717300",15,70520485.00,1200963863,17.03
"23","I","144163",7,"9994000",0,0.00,1646033763,0.00
"23","I","144169",1,"4654101",15,13497299.98,765026963,56.68
"23","I","144169",2,"4632099",15,246688.18,46959562,190.36
"23","I","144169",3,"4631001",15,17883.00,2432771,136.04
"23","I","144169",7,"9994000",0,0.00,814419296,0.00
"23","I","144173",1,"4631001",15,998215.06,83261118,83.41
"23","I","144173",2,"4632099",15,449469.95,85561100,190.36
"23","I","144173",6,"9922100",0,0.00,8795493,0.00
"23","I","144173",7,"9994000",0,0.00,177617711,0.00
"23","I","144175",1,"4636000",15,108498.17,32678564,301.19
"23","I","144175",3,"4621500",15,30036.69,1772165,59.00
"23","I","144175",2,"4831199",15,10000.00,12512560,1251.26
"23","I","144175",4,"3633006",15,7500.00,402765,53.70
"23","I","144175",6,"9922100",0,0.00,3231946,0.00
"23","I","144175",7,"9994000",0,0.00,50598000,0.00
"23","I","144179",1,"4151305",27,99.50,43754082,439739.52
"23","I","144179",7,"9994000",0,0.00,43754082,0.00
"23","I","144182",1,"4643005",15,22580.61,7023699,311.05
"23","I","144182",2,"4294304",9,27050.43,5058700,187.01
"23","I","144182",3,"4713002",15,36984.37,4078266,110.27
"23","I","144182",4,"3699099",9,376910.00,15076402,40.00
"23","I","144182",7,"9994000",0,0.00,31237067,0.00
"23","I","144195",1,"4160211",9,453.16,1863891,4113.10
"23","I","144195",2,"4160218",9,2421.00,12235906,5054.07
"23","I","144195",7,"9994000",0,0.00,14099797,0.00
"23","I","144196",1,"3696099",15,40423.27,8061612,199.43
"23","I","144196",2,"4715099",15,477026.38,5099412,10.69
"23","I","144196",3,"4653101",15,51446.33,6314523,122.74
"23","I","144196",4,"4715002",15,124332.71,4351645,35.00
"23","I","144196",5,"4713001",15,4117.00,415899,101.02
"23","I","144196",6,"9922100",0,0.00,4334909,0.00
"23","I","144196",7,"9994000",0,0.00,28578000,0.00
"23","I","144200",1,"4654110",15,6362811.00,44495138,6.99
"23","I","144200",2,"4711099",15,1005424.00,25649564,25.51
"23","I","144200",3,"4713099",15,122452.00,17116485,139.78
"23","I","144200",4,"3696099",15,2019998.00,192750618,95.42
"23","I","144200",6,"9922100",0,0.00,8810891,0.00
"23","I","144200",7,"9994000",0,0.00,288822696,0.00
"23","I","144202",1,"4654199",15,10249.00,642810,62.72
"23","I","144202",7,"9994000",0,0.00,642810,0.00
"23","I","144205",1,"4128502",27,1198.25,50829811,42420.04
"23","I","144205",7,"9994000",0,0.00,50829811,0.00
"23","I","144209",1,"4121206",27,29.60,4316404,145824.46
"23","I","144209",7,"9994000",0,0.00,4316404,0.00
"23","I","144210",1,"3711205",22,592.35,22166343,37420.72
"23","I","144210",6,"9922100",0,0.00,1987894,0.00
"23","I","144210",7,"9994000",0,0.00,24154237,0.00
"23","I","144211",1,"4153499",27,4.36,1462000,335461.06
"23","I","144211",3,"4324099",15,393.09,4380127,11142.86
"23","I","144211",2,"3511077",9,19452.00,4960144,254.99
"23","I","144211",6,"9922100",0,0.00,11258729,0.00
"23","I","144211",7,"9994000",0,0.00,22061000,0.00
"23","I","144220",1,"4126301",27,4.82,7520450,1560077.78
"23","I","144220",2,"4294103",9,668.00,1062140,1590.03
"23","I","144220",7,"9994000",0,0.00,8582590,0.00
"23","I","144231",1,"4291209",9,282805.24,14423067,51.00
"23","I","144231",2,"3711499",20,2627.38,1768304,673.03
"23","I","144231",3,"3870203",27,77.24,8507407,110149.24
"23","I","144231",4,"4123201",27,17.41,1654755,95046.24
"23","I","144231",5,"3511078",27,10.87,5438504,500322.36
"23","I","144231",7,"9994000",0,0.00,31792037,0.00
"23","I","144235",3,"4696000",15,535854.18,815157457,1521.23
"23","I","144235",8,"4831199",15,256569.56,209663517,817.18
"23","I","144235",1,"4693903",15,55081953.00,3917428514,71.12
"23","I","144235",2,"4716000",22,16308.00,1014566288,62212.80
"23","I","144235",4,"4711001",15,116235683.00,698501194,6.01
"23","I","144235",5,"4715099",15,32616074.00,883941556,27.10
"23","I","144235",9,"3649011",22,5225.00,137405270,26297.66
"23","I","144235",10,"4713002",15,1989465.00,451422346,226.91
"23","I","144235",11,"4715001",15,54604165.00,193506777,3.54
"23","I","144235",12,"4712000",15,175162499.00,186286643,1.06
"23","I","144235",13,"3892399",22,11926.00,143765967,12054.84
"23","I","144235",6,"9922100",0,0.00,43765530,0.00
"23","I","144235",7,"9994000",0,0.00,8695411059,0.00
"23","I","144236",1,"4643099",15,1067520.55,111886829,104.81
"23","I","144236",3,"3699007",15,3809607.67,138517335,36.36
"23","I","144236",4,"3899405",22,274200.08,90118597,328.66
"23","I","144236",9,"3698000",22,13635.32,48576230,3562.53
"23","I","144236",10,"4621100",15,818240.31,336615882,411.39
"23","I","144236",11,"4393105",15,17275.98,363575521,21045.15
"23","I","144236",15,"4294199",9,4195569.95,1193513785,284.47
"23","I","144236",2,"4612199",15,10899980.00,1097597749,100.70
"23","I","144236",5,"4711099",15,35720527.00,234762003,6.57
"23","I","144236",8,"4621500",15,89859099.00,1702632786,18.95
"23","I","144236",12,"4391199",15,55568.00,797195,14.35
"23","I","144236",13,"4612200",15,4027401.00,807476033,200.50
"23","I","144236",14,"4713002",15,876796.00,211191467,240.87
"23","I","144236",6,"9922100",0,0.00,12474324118,0.00
"23","I","144236",7,"9994000",0,0.00,18811585530,0.00
"23","I","144242",1,"4641006",22,66977.00,2582658074,38560.37
"23","I","144242",2,"3633026",15,31930.00,4821508,151.00
"23","I","144242",3,"3414064",27,8636.00,293456875,33980.65
"23","I","144242",4,"4153203",27,4601.00,398789058,86674.43
"23","I","144242",6,"9922100",0,0.00,344280579,0.00
"23","I","144242",7,"9994000",0,0.00,3624006094,0.00
"23","I","144243",1,"4641006",22,2706.25,138019030,51000.10
"23","I","144243",6,"9922100",0,0.00,3887860,0.00
"23","I","144243",7,"9994000",0,0.00,141906890,0.00
"23","I","144247",1,"3936301",27,1490.00,254126576,170554.75
"23","I","144247",7,"9994000",0,0.00,254126576,0.00
"23","I","144248",1,"4464003",15,512900.00,1338669,2.61
"23","I","144248",2,"4721102",15,69998.00,827372,11.82
"23","I","144248",7,"9994000",0,0.00,2166041,0.00
"23","I","144251",1,"3511091",27,139.74,32750118,234356.81
"23","I","144251",3,"3627033",15,2223.01,151876,68.32
"23","I","144251",4,"4331099",15,838.06,772500,921.77
"23","I","144251",8,"3549004",27,7.26,794585,109414.58
"23","I","144251",9,"4612200",15,636533.58,429030000,674.01
"23","I","144251",10,"4622000",15,918422.34,283039398,308.18
"23","I","144251",11,"4711099",15,37803500.00,340231500,9.00
"23","I","144251",12,"4713002",15,3481200.69,383872000,110.27
"23","I","144251",13,"4715001",15,24529122.14,160665750,6.55
"23","I","144251",14,"4715002",15,21587714.29,755570000,35.00
"23","I","144251",2,"3511052",27,13.40,5507811,411030.67
"23","I","144251",5,"4694099",15,171072.00,59019840,345.00
"23","I","144251",15,"4294499",9,4239353.00,2628399221,620.00
"23","I","144251",6,"9922100",0,0.00,441722139,0.00
"23","I","144251",7,"9994000",0,0.00,5521526738,0.00
"23","I","144257",2,"4715002",15,744537.49,26058812,35.00
"23","I","144257",4,"4292299",22,16481.83,38366074,2327.78
"23","I","144257",5,"4121304",27,3.99,19911018,4985336.15
"23","I","144257",1,"4632099",15,230211.00,31319567,136.05
"23","I","144257",3,"4621300",15,104568.00,54588468,522.04
"23","I","144257",6,"9922100",0,0.00,42229893,0.00
"23","I","144257",7,"9994000",0,0.00,212473832,0.00
"23","I","144260",1,"4641006",22,310.00,31780526,102517.83
"23","I","144260",2,"3414064",27,76.00,12304823,161905.57
"23","I","144260",3,"4153203",27,95.00,16400924,172641.31
"23","I","144260",6,"9922100",0,0.00,1787467,0.00
"23","I","144260",7,"9994000",0,0.00,62273740,0.00
"23","I","144261",1,"4654101",15,7647726.00,112631655,14.73
"23","I","144261",7,"9994000",0,0.00,112631655,0.00
"23","I","144270",1,"4731401",15,35501.02,86411976,2434.07
"23","I","144270",2,"4325101",15,5983.91,33239056,5554.74
"23","I","144270",7,"9994000",0,0.00,119651032,0.00
"23","I","144271",1,"4324007",15,2528.00,31765889,12565.62
"23","I","144271",7,"9994000",0,0.00,31765889,0.00
"23","I","144274",5,"4325104",15,18754.00,86575603,4616.38
